product_id,name,category,brand,price,color,size
7832,Product QY14,Books,Brand E,87.32,,XXL
7833,Product 5C9Y,Home,Brand C,85.86,Blue,S
7834,Product EQNM,Toys,Brand E,74.88,White,XL
7835,Product X35X,Toys,Brand D,125.59,Black,M
7836,Product IF25,Electronics,Brand E,69.93,Red,M
7837,Product K798,Books,Brand B,131.81,Green,
7838,Product NYAS,Books,Brand D,93.17,Green,M
7839,Product EG7A,Electronics,Brand D,83.17,Red,XXL
7840,Product E0Q6,Books,Brand C,112.95,,L
7841,Product L4Q9,Toys,Brand C,72.51,,L
7842,Product N3OI,Clothing,Brand C,71.71,Black,XXL
7843,Product 7Z3J,Toys,Brand D,79.25,Blue,L
7844,Product 4UO9,Electronics,Brand A,131.93,Green,
7845,Product 1DFK,Electronics,Brand E,90.49,,XL
7846,Product DUT3,Toys,Brand B,82.67,Blue,XL
7847,Product CKKW,Books,Brand D,41.11,,XXL
7848,Product YU8I,Books,Brand C,115.77,Green,XL
7849,Product SIJ2,Toys,Brand D,73.72,Green,L
7850,Product JJ5N,Books,Brand B,102.69,Blue,L
7851,Product 44KB,Books,Brand B,39.23,Green,
7852,Product BMLZ,Electronics,Brand E,107.17,Black,S
7853,Product F3FM,Clothing,Brand A,103.53,Blue,XL
7854,Product SZ70,Clothing,Brand D,62.4,Blue,L
7855,Product 83OW,Books,Brand C,77.28,Blue,S
7856,Product SEZ8,Electronics,Brand D,111.68,Blue,M
7857,Product 2F83,Home,Brand D,76.93,Green,XL
7858,Product C28V,Toys,Brand B,109.05,White,M
7859,Product 1MFW,Electronics,Brand B,140.12,White,L
7860,Product EZEJ,Books,Brand B,91.68,Green,M
7861,Product M47C,Electronics,Brand C,149.32,White,XL
7862,Product ZKU1,Home,Brand D,81.96,White,XL
7863,Product J6WK,Books,Brand B,109.07,,XL
7864,Product OKSJ,Clothing,Brand D,144.14,Black,L
7865,Product H8QE,Electronics,Brand A,107.25,,XL
7866,Product NXC4,Home,Brand E,129.58,Green,S
7867,Product QAKS,Books,Brand A,57.93,Green,
7868,Product CA4F,Books,Brand B,119.33,Blue,XL
7869,Product AM1L,Home,Brand E,89.55,Black,M
7870,Product 93YZ,Toys,Brand A,92.42,Black,
7871,Product V0C3,Electronics,Brand C,52.42,Blue,M
7872,Product KTFT,Clothing,Brand B,85.23,Black,
7873,Product 1441,Electronics,Brand B,141.88,Red,S
7874,Product 9RN2,Electronics,Brand C,114.07,Black,
7875,Product ZGBL,Home,Brand C,137.5,Red,
7876,Product 0CEL,Home,Brand C,84.45,Green,M
7877,Product FBU6,Toys,Brand D,131.63,Blue,XL
7878,Product 7CKU,Clothing,Brand C,90.21,Black,
7879,Product 5LAN,Clothing,Brand E,83.72,White,
7880,Product 5C1D,Toys,Brand B,147.94,Blue,L
7881,Product XRS1,Clothing,Brand D,132.0,Red,
7882,Product IOKO,Toys,Brand E,126.84,White,M
7883,Product VKB8,Clothing,Brand D,109.46,Blue,XL
7884,Product 6M2F,Electronics,Brand A,124.34,Blue,
7885,Product 9GCI,Home,Brand D,71.27,Red,M
7886,Product P749,Clothing,Brand D,116.27,White,S
7887,Product CSPG,Toys,Brand E,96.29,Green,
7888,Product RF9R,Books,Brand B,108.36,Green,XXL
7889,Product NVE8,Books,Brand B,10.19,White,S
7890,Product 7DS1,Home,Brand A,90.51,,
7891,Product 0G74,Electronics,Brand E,173.81,,
7892,Product JLKV,Home,Brand A,102.89,Green,S
7893,Product 6UMF,Clothing,Brand A,83.93,Red,XXL
7894,Product Q7UB,Books,Brand A,84.42,Green,XXL
7895,Product FY88,Toys,Brand A,84.32,White,XXL
7896,Product 7654,Electronics,Brand E,194.22,Red,S
7897,Product 9Q7A,Toys,Brand E,82.33,,XL
7898,Product XFLO,Clothing,Brand C,101.69,Black,XXL
7899,Product 6Q9D,Home,Brand B,106.79,White,
7900,Product NT1P,Toys,Brand A,106.47,White,S
7901,Product FHB7,Clothing,Brand E,110.48,Green,XL
7902,Product IWD3,Electronics,Brand E,45.01,,M
7903,Product WZH9,Toys,Brand B,81.56,Black,XL
7904,Product AYB8,Clothing,Brand D,67.74,,S
7905,Product W1E1,Toys,Brand D,100.18,,
7906,Product VCK5,Toys,Brand C,120.34,Blue,
7907,Product GY7R,Home,Brand B,119.89,Blue,XL
7908,Product 88QK,Electronics,Brand C,75.63,Red,M
7909,Product APP1,Home,Brand E,127.16,,M
7910,Product CO8H,Home,Brand D,127.37,Red,
7911,Product 8H7D,Clothing,Brand B,83.46,Black,XL
7912,Product 42J2,Clothing,Brand C,120.67,Black,
7913,Product 3HV1,Home,Brand E,145.63,Blue,XXL
7914,Product 88XU,Home,Brand B,86.77,Black,M
7915,Product 5DP7,Electronics,Brand D,27.99,Blue,M
7916,Product 6EX1,Clothing,Brand C,100.16,White,S
7917,Product 9EJI,Electronics,Brand D,78.94,Red,L
7918,Product SWP1,Home,Brand A,122.86,Blue,XL
7919,Product WS8Y,Electronics,Brand E,123.69,Black,
7920,Product 3355,Books,Brand E,94.6,Blue,L
7921,Product KATY,Clothing,Brand A,116.35,,M
7922,Product NFNT,Books,Brand C,85.79,Red,L
7923,Product 1XTD,Electronics,Brand B,116.37,Blue,XL
7924,Product MOWG,Clothing,Brand E,124.42,Green,M
7925,Product U0OG,Books,Brand C,48.66,White,M
7926,Product 73VI,Books,Brand A,133.89,Blue,S
7927,Product WJIU,Home,Brand E,113.96,Blue,
7928,Product NTYR,Toys,Brand E,67.2,White,
7929,Product 7VVX,Books,Brand C,127.04,Blue,S
7930,Product DIZD,Books,Brand C,73.39,White,XXL
7931,Product WNS4,Clothing,Brand D,68.35,Red,L
7932,Product NUS4,Clothing,Brand A,53.61,Red,S
7933,Product D1U1,Home,Brand D,107.56,Red,L
7934,Product 273R,Electronics,Brand A,21.06,,M
7935,Product 01PM,Books,Brand C,157.82,Blue,S
7936,Product 74QT,Clothing,Brand A,82.93,,L
7937,Product 91QZ,Clothing,Brand B,144.8,,
7938,Product TRQI,Clothing,Brand C,70.08,,M
7939,Product 5HUP,Books,Brand A,111.97,Black,M
7940,Product NKZZ,Toys,Brand E,117.0,Red,M
7941,Product 8FNK,Electronics,Brand E,99.05,Blue,M
7942,Product 5U96,Books,Brand E,53.62,Black,S
7943,Product XR2E,Home,Brand A,81.21,Black,XXL
7944,Product 28YZ,Home,Brand C,133.25,Black,L
7945,Product OXSW,Toys,Brand B,78.64,Blue,M
7946,Product 0CAY,Electronics,Brand C,98.39,Green,
7947,Product WBM4,Toys,Brand D,87.79,Red,
7948,Product 5HXG,Books,Brand A,82.47,Green,
7949,Product GS0M,Home,Brand B,153.29,Blue,XL
7950,Product C0I2,Clothing,Brand B,62.4,White,
7951,Product YOVQ,Toys,Brand C,117.51,Black,S
7952,Product TZA3,Clothing,Brand D,130.88,Red,M
7953,Product W217,Electronics,Brand E,96.63,Blue,
7954,Product 0K9X,Clothing,Brand D,128.81,Blue,XL
7955,Product IENP,Toys,Brand D,67.78,,L
7956,Product U27S,Electronics,Brand C,117.18,Red,S
7957,Product 1IQT,Toys,Brand A,112.2,Red,S
7958,Product T6CL,Books,Brand E,135.6,Blue,XL
7959,Product XA71,Books,Brand A,169.78,,M
7960,Product YL3Q,Books,Brand B,127.98,Green,M
7961,Product 4OFM,Electronics,Brand C,130.47,Green,L
7962,Product N14Z,Clothing,Brand E,88.26,Green,L
7963,Product L682,Electronics,Brand B,108.34,Red,
7964,Product ES82,Home,Brand A,26.32,,XL
7965,Product AKZ3,Home,Brand E,114.8,Blue,M
7966,Product 65UX,Electronics,Brand C,93.28,,S
7967,Product ST0U,Books,Brand C,122.51,Blue,L
7968,Product W7LG,Clothing,Brand E,96.85,Blue,L
7969,Product FT5E,Electronics,Brand B,89.52,Blue,XL
7970,Product LQJI,Home,Brand A,114.19,Black,M
7971,Product B0DK,Books,Brand C,139.3,Green,M
7972,Product X7PT,Electronics,Brand C,98.67,,S
7973,Product MITR,Home,Brand C,99.97,Red,
7974,Product JSCA,Books,Brand D,91.87,Green,L
7975,Product JK28,Electronics,Brand B,78.98,,M
7976,Product E71X,Toys,Brand D,94.91,Black,L
7977,Product 92QV,Toys,Brand A,49.75,Green,
7978,Product CGUA,Clothing,Brand E,109.79,Green,L
7979,Product I5Q2,Electronics,Brand E,76.04,Red,S
7980,Product 9IKV,Clothing,Brand C,114.22,Black,XXL
7981,Product O3E9,Home,Brand E,122.26,Blue,M
7982,Product 17IT,Clothing,Brand D,89.0,Black,XXL
7983,Product TO4Y,Clothing,Brand C,68.81,,S
7984,Product D5L7,Toys,Brand A,134.83,Black,XXL
7985,Product QVXT,Home,Brand C,69.79,,XL
7986,Product HAX6,Toys,Brand C,61.62,Green,S
7987,Product 9Z3O,Clothing,Brand B,69.23,White,L
7988,Product S5DZ,Books,Brand D,50.29,,M
7989,Product UCD7,Books,Brand D,82.52,Green,S
7990,Product KFTL,Home,Brand B,104.01,White,XL
7991,Product JGDA,Clothing,Brand B,141.99,,
7992,Product UBGR,Toys,Brand A,84.47,Blue,XL
7993,Product KTSN,Toys,Brand B,90.08,Black,M
7994,Product 8H8Q,Toys,Brand C,96.65,White,XL
7995,Product KADN,Toys,Brand D,85.44,Red,S
7996,Product X4M4,Clothing,Brand D,195.14,Blue,
7997,Product 4820,Home,Brand E,90.08,Black,S
7998,Product VCWN,Books,Brand B,81.82,,S
7999,Product WU55,Home,Brand E,57.02,Blue,XXL
8000,Product 04NJ,Books,Brand C,109.24,Green,XL
8001,Product DSJN,Clothing,Brand C,106.74,Black,
8002,Product 2YI0,Electronics,Brand B,101.26,White,
8003,Product 2MX5,Books,Brand A,124.42,Red,XXL
8004,Product ZYJ2,Toys,Brand B,115.15,White,L
8005,Product 2TZN,Books,Brand B,94.1,Black,M
8006,Product 00S3,Clothing,Brand E,42.8,Red,S
8007,Product 2UKN,Home,Brand E,70.99,,
8008,Product L321,Clothing,Brand C,111.13,White,
8009,Product ARBX,Home,Brand B,92.18,White,XXL
8010,Product 5CFN,Toys,Brand C,50.7,Green,M
8011,Product N05Q,Toys,Brand B,96.35,White,XL
8012,Product 8RUT,Books,Brand E,82.19,Green,M
8013,Product 3OIO,Toys,Brand B,37.8,White,S
8014,Product BYR8,Home,Brand D,135.3,Blue,S
8015,Product 9A35,Toys,Brand B,120.94,,XXL
8016,Product KJW5,Books,Brand C,131.79,Blue,M
8017,Product PGQ2,Home,Brand A,53.4,Black,M
8018,Product RXCZ,Electronics,Brand D,88.57,Green,XL
8019,Product AV8L,Toys,Brand B,180.49,Blue,M
8020,Product 0NU4,Toys,Brand C,102.39,Black,XL
8021,Product MNB2,Books,Brand E,108.35,Black,XXL
8022,Product 2L7T,Electronics,Brand C,110.38,Red,XL
8023,Product BGKV,Toys,Brand C,113.4,Blue,XL
8024,Product OAHO,Clothing,Brand A,74.59,Black,M
8025,Product IBS8,Clothing,Brand C,77.16,Green,L
8026,Product ZOEE,Toys,Brand E,75.94,Green,XL
8027,Product UGD2,Toys,Brand D,99.89,Green,L
8028,Product A9JJ,Electronics,Brand B,45.42,Green,L
8029,Product WGBK,Toys,Brand C,78.08,Blue,S
8030,Product XMDR,Home,Brand A,89.59,White,XL
8031,Product U23H,Home,Brand C,83.05,Green,M
8032,Product PUCI,Home,Brand C,107.86,,L
8033,Product 00I1,Home,Brand D,77.16,,XXL
8034,Product AX99,Electronics,Brand A,61.52,White,M
8035,Product J0KJ,Electronics,Brand B,92.19,Blue,M
8036,Product 8756,Clothing,Brand A,153.05,White,M
8037,Product 87FM,Books,Brand E,170.32,Blue,S
8038,Product PTY0,Toys,Brand D,115.47,White,
8039,Product H949,Books,Brand E,67.08,Black,M
8040,Product IAY8,Books,Brand A,79.65,,
8041,Product AKW5,Electronics,Brand E,85.84,Green,L
8042,Product QVRE,Clothing,Brand A,112.04,White,XL
8043,Product BX0Q,Toys,Brand B,92.55,Blue,
8044,Product VANH,Clothing,Brand D,106.19,,XL
8045,Product FOJW,Toys,Brand C,28.72,Red,M
8046,Product FZ9T,Toys,Brand D,142.63,Green,XXL
8047,Product 6MRG,Clothing,Brand C,85.25,White,XL
8048,Product GCJG,Electronics,Brand C,40.4,Green,M
8049,Product SNUI,Home,Brand E,95.28,Red,XL
8050,Product A62E,Home,Brand E,116.52,Green,S
8051,Product LAM9,Clothing,Brand C,107.82,Red,
8052,Product S84Y,Electronics,Brand B,103.09,Green,XXL
8053,Product 0C97,Clothing,Brand B,124.97,White,XL
8054,Product AE5F,Toys,Brand C,94.66,,XXL
8055,Product 2IVC,Toys,Brand E,111.77,Black,XXL
8056,Product H0R1,Books,Brand D,120.2,Red,S
8057,Product DLJC,Books,Brand E,45.69,Green,M
8058,Product DXSK,Toys,Brand E,102.87,Black,M
8059,Product RCJF,Home,Brand A,86.24,Green,
8060,Product 73LW,Clothing,Brand D,145.19,Green,
8061,Product H8VH,Clothing,Brand B,93.44,Green,L
8062,Product 1UQL,Books,Brand A,118.61,Black,XXL
8063,Product IFLN,Home,Brand A,135.81,Blue,M
8064,Product 8S46,Clothing,Brand D,133.98,Blue,M
8065,Product E6GE,Toys,Brand B,120.58,White,XXL
8066,Product HBF4,Home,Brand B,89.69,,M
8067,Product I0WC,Clothing,Brand C,143.31,Green,XL
8068,Product DJE3,Home,Brand A,71.45,,XXL
8069,Product TS2L,Home,Brand C,77.67,Black,M
8070,Product 11EI,Toys,Brand E,79.29,Black,XL
8071,Product WUPA,Clothing,Brand A,62.75,White,S
8072,Product TUOQ,Electronics,Brand C,138.71,Green,L
8073,Product M6I8,Toys,Brand B,84.42,Red,
8074,Product 1SD1,Home,Brand E,33.09,Red,XXL
8075,Product 9DJQ,Home,Brand E,129.26,Blue,M
8076,Product O5QQ,Clothing,Brand C,96.93,Black,XL
8077,Product 15P0,Home,Brand B,79.29,White,XXL
8078,Product AGUR,Toys,Brand E,108.44,,XXL
8079,Product FWT0,Toys,Brand D,155.97,,S
8080,Product 2J43,Toys,Brand C,137.96,Black,L
8081,Product ZKZ6,Books,Brand C,81.25,Blue,M
8082,Product FGCO,Toys,Brand A,138.41,White,XL
8083,Product ALTX,Electronics,Brand C,87.65,Blue,M
8084,Product 2H8Q,Books,Brand E,130.95,Black,M
8085,Product P5YG,Clothing,Brand E,137.98,Green,S
8086,Product K5CV,Home,Brand E,129.08,Red,S
8087,Product AC9I,Toys,Brand A,85.92,Green,XXL
8088,Product K03P,Home,Brand E,86.29,Red,XXL
8089,Product QA9E,Home,Brand B,67.85,,L
8090,Product 9QJZ,Toys,Brand A,122.07,Green,
8091,Product YI43,Toys,Brand E,95.84,,L
8092,Product FJAC,Home,Brand D,112.34,Blue,XXL
8093,Product P8BK,Home,Brand B,81.73,Green,XXL
8094,Product NXV8,Electronics,Brand C,52.6,Red,XL
8095,Product XY4O,Toys,Brand B,25.9,Blue,S
8096,Product JYZP,Toys,Brand E,111.97,White,XL
8097,Product 6K8Y,Toys,Brand B,64.31,,L
8098,Product 2SLA,Clothing,Brand E,136.4,Red,XL
8099,Product CGNM,Clothing,Brand D,81.62,Blue,
8100,Product 1OAF,Electronics,Brand E,85.82,Blue,XXL
8101,Product 0S6I,Toys,Brand E,124.55,Black,M
8102,Product 9DZR,Clothing,Brand C,135.07,Black,XXL
8103,Product SD17,Books,Brand D,125.57,Blue,XL
8104,Product FD5Z,Electronics,Brand D,97.64,Black,XL
8105,Product 3PPB,Electronics,Brand C,73.25,White,M
8106,Product SKIU,Electronics,Brand C,112.38,,
8107,Product B745,Home,Brand C,108.77,,XL
8108,Product 9LQW,Toys,Brand B,90.2,Red,XXL
8109,Product 9S33,Clothing,Brand B,32.71,Blue,L
8110,Product 40AD,Toys,Brand C,111.03,Red,XXL
8111,Product YCH0,Home,Brand B,24.22,,XL
8112,Product AD51,Clothing,Brand C,123.19,Green,XL
8113,Product N8PB,Home,Brand B,148.53,White,
8114,Product GUWM,Books,Brand C,116.83,Red,L
8115,Product MVHA,Home,Brand E,49.81,White,L
8116,Product QR5G,Books,Brand A,142.65,White,
8117,Product UAO5,Electronics,Brand C,90.99,Black,S
8118,Product Q3L5,Home,Brand E,102.13,Black,XL
8119,Product RG48,Books,Brand B,122.91,White,L
8120,Product XYGQ,Toys,Brand B,91.96,,L
8121,Product UUDZ,Books,Brand A,170.79,Blue,L
8122,Product DGDL,Clothing,Brand E,88.46,Red,M
8123,Product P3JO,Books,Brand C,137.43,Green,XXL
8124,Product LOSH,Clothing,Brand B,64.72,Blue,XXL
8125,Product 1V6X,Books,Brand B,114.25,White,S
8126,Product D9TE,Books,Brand B,100.32,Green,S
8127,Product WN0M,Clothing,Brand B,145.51,Black,XXL
8128,Product SFCF,Toys,Brand E,102.59,,M
8129,Product LYZ7,Electronics,Brand A,87.09,White,L
8130,Product MN57,Clothing,Brand B,140.15,,L
8131,Product 9CWD,Toys,Brand C,89.72,Red,L
8132,Product HMQ0,Clothing,Brand B,124.69,Red,M
8133,Product BC5S,Toys,Brand B,91.13,White,XXL
8134,Product MUK9,Books,Brand A,78.2,Green,XL
8135,Product Y6B6,Home,Brand E,116.2,Green,L
8136,Product 6HQO,Toys,Brand A,115.55,Blue,XL
8137,Product NCFQ,Electronics,Brand D,109.63,White,XL
8138,Product 4DAZ,Books,Brand A,93.52,Blue,M
8139,Product MPPN,Electronics,Brand C,84.26,,S
8140,Product ZN1T,Electronics,Brand E,101.52,Red,M
8141,Product I3WF,Books,Brand A,81.9,White,XXL
8142,Product D61Z,Home,Brand D,116.73,Green,S
8143,Product T3EE,Toys,Brand D,113.1,Red,XXL
8144,Product E7FP,Books,Brand D,91.1,Black,M
8145,Product B18Q,Toys,Brand B,96.38,Blue,XL
8146,Product A55L,Home,Brand B,154.06,Red,M
8147,Product UHSX,Electronics,Brand A,105.28,Blue,XL
8148,Product K90J,Books,Brand D,121.9,White,L
8149,Product JCE6,Home,Brand B,147.05,Red,
8150,Product M1RF,Toys,Brand C,97.34,Black,M
8151,Product 7OJH,Home,Brand A,102.83,Blue,XL
8152,Product SCJX,Books,Brand B,151.44,White,L
8153,Product VNH6,Electronics,Brand A,98.49,,XXL
8154,Product 9IQ6,Electronics,Brand A,127.41,Blue,XXL
8155,Product XT61,Toys,Brand B,54.14,,XL
8156,Product BXC8,Home,Brand C,79.04,White,M
8157,Product 9MV0,Electronics,Brand C,9.7,,L
8158,Product V27L,Home,Brand D,94.06,Red,XL
8159,Product MN47,Home,Brand B,129.64,Blue,L
8160,Product OFUE,Electronics,Brand A,71.65,Black,XXL
8161,Product YEPB,Home,Brand B,95.9,Red,XXL
8162,Product 0X6I,Home,Brand B,60.36,Green,S
8163,Product FCU6,Toys,Brand B,91.4,Green,S
8164,Product 9CYG,Books,Brand B,85.69,Green,XL
8165,Product 3U19,Books,Brand A,97.29,,M
8166,Product 7SO2,Electronics,Brand D,147.34,,XL
8167,Product NKHM,Electronics,Brand E,85.42,Black,S
8168,Product K01F,Electronics,Brand C,67.06,Black,L
8169,Product 9798,Books,Brand E,93.31,Black,XXL
8170,Product VWJ1,Toys,Brand E,89.92,Green,
8171,Product MH26,Electronics,Brand E,63.1,White,XL
8172,Product YN7N,Clothing,Brand A,41.68,Blue,L
8173,Product N68U,Books,Brand D,59.56,Blue,XXL
8174,Product KUAZ,Toys,Brand B,157.64,Red,M
8175,Product TIM1,Books,Brand B,141.39,Red,XXL
8176,Product 273O,Toys,Brand B,147.4,Green,L
8177,Product QOAL,Books,Brand E,130.03,Red,
8178,Product 44N7,Home,Brand E,121.1,Red,XL
8179,Product K1SV,Toys,Brand A,75.01,Green,M
8180,Product Z2KK,Home,Brand E,73.41,Red,S
8181,Product 9HP4,Electronics,Brand B,120.93,Green,L
8182,Product 48AM,Toys,Brand B,98.09,Blue,XL
8183,Product TE9R,Toys,Brand E,0.0,Black,XL
8184,Product 3DSF,Home,Brand C,67.21,Black,L
8185,Product RV28,Toys,Brand E,77.14,Blue,M
8186,Product AK9W,Clothing,Brand E,73.13,Blue,L
8187,Product 9CNJ,Home,Brand A,122.12,,S
8188,Product K21W,Toys,Brand B,74.07,Red,M
8189,Product UBP2,Electronics,Brand D,72.31,White,XXL
8190,Product O2HQ,Home,Brand D,102.1,Green,
8191,Product 1LU6,Books,Brand A,108.58,Blue,L
8192,Product 3WO1,Toys,Brand D,31.55,Red,L
8193,Product GQRX,Electronics,Brand B,109.99,,XXL
8194,Product NAXG,Clothing,Brand B,140.53,Black,S
8195,Product 6JNH,Toys,Brand A,130.44,White,XXL
8196,Product BLHP,Clothing,Brand D,118.16,,
8197,Product JW3V,Clothing,Brand A,90.62,Blue,L
8198,Product XEHU,Toys,Brand A,75.1,,
8199,Product 880Y,Electronics,Brand C,115.95,Red,XL
8200,Product RJR7,Electronics,Brand C,103.91,,XL
8201,Product 3ARB,Home,Brand E,77.52,Green,
8202,Product OOC3,Home,Brand B,60.4,Green,L
8203,Product ZY89,Home,Brand A,77.95,,
8204,Product ILUX,Electronics,Brand A,77.94,Black,XXL
8205,Product I93Q,Clothing,Brand B,79.39,Red,
8206,Product UQ1L,Clothing,Brand A,92.97,Black,XXL
8207,Product TBK0,Home,Brand B,92.76,Red,XXL
8208,Product HTL2,Electronics,Brand A,124.39,Black,XXL
8209,Product L3G6,Clothing,Brand C,109.07,White,M
8210,Product 21VA,Toys,Brand E,122.87,Green,
8211,Product ECFC,Electronics,Brand C,90.97,Blue,XL
8212,Product 1QIM,Toys,Brand D,85.92,Black,XXL
8213,Product ZDGZ,Electronics,Brand D,139.18,Green,XL
8214,Product 0VAM,Home,Brand C,63.98,Black,XXL
8215,Product MJLJ,Books,Brand A,138.02,,S
8216,Product 6X43,Clothing,Brand D,94.52,Green,S
8217,Product 1QDQ,Clothing,Brand D,56.19,Blue,M
8218,Product 4IT8,Home,Brand C,77.35,Blue,S
8219,Product QT1K,Electronics,Brand B,108.29,,L
8220,Product QMWN,Toys,Brand D,129.76,White,M
8221,Product 3MXD,Clothing,Brand C,72.95,White,XXL
8222,Product 2KC9,Electronics,Brand B,82.28,Green,XL
8223,Product KARV,Books,Brand E,90.42,Black,XXL
8224,Product HUV2,Home,Brand D,106.96,White,S
8225,Product PR8C,Books,Brand C,50.56,Blue,L
8226,Product 0O66,Books,Brand B,71.17,White,XXL
8227,Product 6WWT,Toys,Brand A,166.0,Green,M
8228,Product GIMT,Toys,Brand B,55.55,Green,L
8229,Product 8PVW,Books,Brand A,69.68,Black,L
8230,Product T4O4,Electronics,Brand B,129.49,White,S
8231,Product JNMU,Toys,Brand A,80.0,Blue,L
8232,Product DCWD,Electronics,Brand D,127.3,Green,L
8233,Product Q6U6,Toys,Brand E,106.51,,
8234,Product X4JW,Toys,Brand A,87.93,Black,L
8235,Product YY7H,Home,Brand B,95.87,Red,S
8236,Product EJ4J,Home,Brand B,88.6,White,XXL
8237,Product 7KGD,Home,Brand B,140.42,Red,S
8238,Product N4XM,Books,Brand A,84.14,Green,XL
8239,Product 0T8U,Home,Brand A,93.63,Green,S
8240,Product XSGD,Toys,Brand E,81.8,White,XXL
8241,Product 3LLX,Electronics,Brand A,65.4,,S
8242,Product BYMM,Home,Brand C,133.21,Red,XXL
8243,Product E5FD,Toys,Brand E,123.86,White,XL
8244,Product 6VJP,Books,Brand B,107.43,Blue,XXL
8245,Product DUXC,Home,Brand C,85.99,,
8246,Product 2110,Home,Brand E,86.31,Blue,XXL
8247,Product 81IO,Toys,Brand D,71.16,,M
8248,Product 2OO8,Home,Brand D,107.49,Red,M
8249,Product 13LI,Home,Brand E,99.7,Green,L
8250,Product 4LJ3,Books,Brand A,103.5,Blue,M
8251,Product GILA,Electronics,Brand C,114.88,Black,S
8252,Product 7CF7,Toys,Brand B,143.41,Blue,L
8253,Product XONH,Electronics,Brand B,162.89,Red,
8254,Product Q42T,Books,Brand B,157.65,White,S
8255,Product C70G,Clothing,Brand E,70.08,Red,S
8256,Product G5TE,Toys,Brand E,51.98,Red,XL
8257,Product W8XY,Books,Brand E,99.63,Red,XXL
8258,Product V96C,Home,Brand B,116.14,Red,L
8259,Product L012,Books,Brand A,52.09,Green,L
8260,Product OP3M,Books,Brand B,93.39,Green,XL
8261,Product QPYC,Toys,Brand B,115.59,,L
8262,Product 9COR,Home,Brand A,105.7,,XXL
8263,Product QCRW,Clothing,Brand C,104.18,Blue,XL
8264,Product LHW9,Home,Brand E,73.61,Red,
8265,Product HOFI,Home,Brand A,117.35,Blue,
8266,Product X4WS,Home,Brand A,67.19,White,XL
8267,Product URM0,Electronics,Brand A,122.57,Black,M
8268,Product X4WT,Electronics,Brand E,118.14,White,L
8269,Product LQX5,Clothing,Brand C,127.88,,
8270,Product BZ3P,Clothing,Brand A,106.95,Green,M
8271,Product BHLC,Home,Brand B,120.16,Black,L
8272,Product 4GWA,Books,Brand E,96.42,,S
8273,Product G2Y6,Home,Brand D,116.5,,XXL
8274,Product LEW7,Toys,Brand E,56.36,Black,
8275,Product M35B,Clothing,Brand D,89.94,Green,M
8276,Product 3RLA,Books,Brand A,80.57,White,L
8277,Product E1DM,Home,Brand C,92.69,Red,
8278,Product FJDG,Toys,Brand B,131.19,Green,XXL
8279,Product MA0Y,Home,Brand D,59.93,White,M
8280,Product HV17,Clothing,Brand C,42.81,Blue,M
8281,Product HXER,Home,Brand D,108.19,Blue,M
8282,Product UIKY,Electronics,Brand E,57.61,White,XL
8283,Product R6GE,Toys,Brand B,73.72,,
8284,Product 8NZC,Electronics,Brand A,115.78,Green,
8285,Product D5KO,Home,Brand E,114.01,,L
8286,Product EL1S,Toys,Brand A,77.31,Blue,XXL
8287,Product FHW8,Clothing,Brand C,130.28,Red,S
8288,Product U2X0,Toys,Brand D,110.84,Green,M
8289,Product PADK,Books,Brand C,94.75,Red,L
8290,Product BN5G,Electronics,Brand C,75.9,Blue,L
8291,Product XLL1,Electronics,Brand C,112.04,White,M
8292,Product I786,Electronics,Brand E,105.24,Green,XXL
8293,Product 9Y5Z,Home,Brand C,87.04,Blue,XXL
8294,Product SBBJ,Home,Brand E,74.58,Red,M
8295,Product N1YI,Clothing,Brand B,156.44,Blue,S
8296,Product HQC3,Clothing,Brand D,149.03,Blue,
8297,Product NCN5,Books,Brand C,114.62,Black,S
